This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"KNUW","WHIDBEY ISLA",-122.6506,48.3492,14,"ASOS","4157"
"KNYC","NEW YORK CIT",-73.9667,40.7833,47,"ASOS","4162"
"KNYG","QUANTICO MCA",-77.2917,38.5125,3,"ASOS","4163"
"KNYL","YUMA MCAS",-114.6061,32.6567,66,"ASOS","4164"
"KOAJ","JACKSONVILLE",-77.6200,34.8300,29,"ASOS","4177"
"KOAK","OAKLAND",-122.2353,37.7194,1,"ASOS","4178"
"KOCH","NACOGDOCHES",-94.7200,31.5800,108,"ASOS","4182"
"KOCW","WASHINGTON/W",-77.0497,35.5706,12,"ASOS","4184"
"KODO","ODESSA-SCHLE",-102.3917,31.9214,914,"ASOS","4185"
"KODX","ORD/SHARP FI",-98.9525,41.6242,631,"ASOS","4186"
"KOEB","COLDWATER",-85.0500,41.9300,292,"ASOS","4187"
"KOEO","OSCEOLA",-92.6900,45.3086,275,"ASOS","4188"
"KOFF","OFFUTT AFB/B",-95.9200,41.1200,319,"ASOS","4189"
"KOFK","NORFOLK/STEF",-97.4369,41.9806,479,"ASOS","4190"
"KOFP","RICHMOND (AS",-77.4344,37.7081,62,"ASOS","4191"
"KOGA","OGALLALA",-101.7689,41.1197,999,"ASOS","4192"
"KOGB","ORANGEBURG",-80.8536,33.4639,60,"ASOS","4193"
"KOGD","OGDEN-HINCKL",-112.0164,41.1936,1362,"ASOS","4194"
"KOJC","OLATHE/JOHNS",-94.7392,38.8500,334,"ASOS","4199"
"KOKB","OCEANSIDE MU",-117.3514,33.2181,9,"ASOS","4200"
"KOKC","OKLAHOMA CIT",-97.6003,35.3886,394,"ASOS","4201"
"KOKK","KOKOMO, KOKO",-86.0667,40.5333,253,"ASOS","4203"
"KOKM","OKMULGEE MUN",-95.9486,35.6681,220,"ASOS","4204"
"KOKV","WINCHESTER R",-78.1500,39.1500,222,"ASOS","4205"
"KOLF","WOLF POINT I",-105.5772,48.0944,605,"ASOS","4208"
"KOLM","OLYMPIA",-122.9033,46.9733,62,"ASOS","4209"
"KOLS","NOGALES INTL",-110.8458,31.4208,1198,"ASOS","4210"
"KOLU","COLUMBUS MUN",-97.3300,41.4500,440,"ASOS","4211"
"KOLY","OLNEY-NOBLE",-88.1764,38.7219,147,"ASOS","4213"
"KOLZ","OELWEIN",-91.9744,42.6808,328,"ASOS","4214"
"KOMA","OMAHA/EPPLEY",-95.8992,41.3103,299,"ASOS","4215"
"KOMH","ORANGE/ORANG",-78.0456,38.2472,142,"ASOS","4216"
"KOMK","OMAK AIRPORT",-119.5181,48.4642,397,"ASOS","4217"
"KONA","WINONA MUNI",-91.7000,44.0800,200,"ASOS","4219"
"KONO","ONTARIO MUNI",-117.0097,44.0194,667,"ASOS","4222"
"KONP","NEWPORT MUNI",-124.0581,44.5803,49,"ASOS","4223"
"KONT","ONTARIO INTL",-117.5758,34.0533,287,"ASOS","4224"
"KONX","CURRITUCK CO",-76.0164,36.3989,5,"ASOS","4225"
"KONZ","DETROIT/GROS",-83.1611,42.0986,180,"ASOS","4226"
"KOOA","OSKALOOSA MU",-92.4939,41.2261,256,"ASOS","4227"
"KOPN","THOMASTON",-84.2644,32.9550,243,"ASOS","4230"
"KOQT","OAK RIDGE",-84.2300,36.0200,277,"ASOS","4231"
"KORB","ORR",-92.8700,48.0200,397,"ASOS","4233"
"KORD","CHICAGO/O'HA",-87.9044,41.9797,203,"ASOS","4235"
"KORE","ORANGE (ASOS",-72.2775,42.5717,169,"ASOS","4236"
"KORF","NORFOLK INTL",-76.1919,36.9036,8,"ASOS","4237"
"KORG","ORANGE COUNT",-93.8036,30.0692,4,"ASOS","4238"
"KORH","WORCESTER (A",-71.8731,42.2706,307,"ASOS","4239"
"KORL","ORLANDO/HERN",-81.3358,28.5464,34,"ASOS","4240"
"KORS","EASTSOUND/OR",-122.9100,48.7100,8,"ASOS","4241"
"KOSA","MOUNT PLEASA",-94.9614,33.0956,111,"ASOS","4242"
"KOSH","OSHKOSH/WITT",-88.5581,43.9667,246,"ASOS","4244"
"KOSU","OHIO ST U/CO",-83.0781,40.0781,275,"ASOS","4245"
"KOTH","NORTH BEND (",-124.2500,43.4200,4,"ASOS","4247"
"KOTM","OTTUMWA INDU",-92.4481,41.1067,258,"ASOS","4248"
"KOUN","NORMAN/WESTH",-97.4500,35.2200,357,"ASOS","4249"
"KOVE","OROVILLE",-121.6203,39.4947,57,"ASOS","4250"
"KOVL","OLIVIA REGIO",-95.0328,44.7786,328,"ASOS","4251"
"KOVS","BOSCOBEL",-90.6775,43.1561,205,"ASOS","4253"
"KOWA","OWATONNA (AW",-93.2500,44.1200,350,"ASOS","4254"
"KOWD","NORWOOD MEMO",-71.1739,42.1908,15,"ASOS","4256"
"KOXC","OXFORD (AWOS",-73.1300,41.4800,222,"ASOS","4259"
"KOXR","OXNARD",-119.2031,34.2006,13,"ASOS","4261"
"KOXV","KNOXVILLE",-93.1200,41.3000,283,"ASOS","4262"
"KOZR","CAIRNS AAF/O",-85.7200,31.2800,91,"ASOS","4264"
"KOZW","HOWELL",-83.9842,42.6294,293,"ASOS","4265"
"KP28","MEDICINE LOD",-98.5528,37.2839,469,"ASOS","4277"
"KP53","MUNISING LAK",-86.6508,46.4117,187,"ASOS","4287"
"KP60","YELLOWSTONE",-110.4211,44.5444,2388,"ASOS","4290"
"KP68","EUREKA (RAMO",-116.0056,39.6014,1812,"ASOS","4294"
"KPAE","EVERETT/PAIN",-122.2825,47.9231,184,"ASOS","4300"
"KPAH","PADUCAH/BARK",-88.7739,37.0564,125,"ASOS","4301"
"KPAO","PALO ALTO AI",-122.1200,37.4700,2,"ASOS","4304"
"KPBF","PINE BLUFF/G",-91.9347,34.1750,63,"ASOS","4307"
"KPBH","PHILLIPS/PRI",-90.4000,45.7000,449,"ASOS","4309"
"KPBI","WEST PALM BE",-80.0994,26.6847,5,"ASOS","4310"
"KPCZ","WAUPACA MUNI",-89.0197,44.3333,252,"ASOS","4315"
"KPDC","PRAIRIE DU C",-91.1247,43.0219,201,"ASOS","4316"
"KPDK","ATLANTA/DEKA",-84.2981,33.8783,305,"ASOS","4317"
"KPDT","PENDLETON MU",-118.8342,45.6983,455,"ASOS","4318"
"KPDX","PORTLAND INT",-122.6003,45.5908,8,"ASOS","4319"
"KPEA","PELLA MUNI A",-92.9500,41.4000,270,"ASOS","4320"
"KPEO","PENN YAN AIR",-77.0494,42.6431,275,"ASOS","4322"
"KPEQ","PECOS MUNICI",-103.5108,31.3825,796,"ASOS","4323"
"KPEX","PAYNESVILLE",-94.7464,45.3722,360,"ASOS","4324"
"KPFN","PANAMA CITY/",-85.6850,30.2075,6,"ASOS","4327"
"KPGA","PAGE MUNI (A",-111.4481,36.9206,1314,"ASOS","4328"
"KPGV","PITT-GREENVI",-77.4000,35.6300,8,"ASOS","4331"
"KPHD","NEW PHILADEL",-81.4236,40.4719,272,"ASOS","4332"
"KPHL","PHILADELPHIA",-75.2311,39.8683,6,"ASOS","4334"
"KPHN","ST.CLAIR COU",-82.5300,42.9200,198,"ASOS","4335"
"KPHP","PHILIP",-101.6011,44.0511,673,"ASOS","4336"
"KPHX","PHOENIX/SKY",-112.0511,33.4342,345,"ASOS","4338"
"KPIA","PEORIA REGIO",-89.6839,40.6675,201,"ASOS","4339"
"KPIB","PINE BELT RG",-89.3300,31.4700,91,"ASOS","4340"
"KPIE","SAINT PETERS",-82.6856,27.9122,3,"ASOS","4341"
"KPIH","POCATELLO MU",-112.5711,42.9203,1356,"ASOS","4342"
"KPIL","PORT ISABEL-",-97.3375,26.1592,5,"ASOS","4343"
"KPIR","PIERRE MUNIC",-100.2858,44.3828,531,"ASOS","4345"
"KPIT","PITTSBURGH I",-80.2664,40.5039,366,"ASOS","4346"
"KPKB","PARKERSBURG/",-81.4392,39.3450,262,"ASOS","4349"
"KPKD","PARK RAPIDS",-95.0678,46.9006,439,"ASOS","4350"
"KPLB","PLATTSBURGH/",-73.5278,44.6822,113,"ASOS","4353"
"KPLN","PELLSTON/EMM",-84.7967,45.5708,220,"ASOS","4354"
"KPMD","PALMDALE PRO",-118.0814,34.6297,775,"ASOS","4356"
"KPMP","POMPANO BEAC",-80.1114,26.2456,6,"ASOS","4357"
"KPNA","RALPH WENZ F",-109.8072,42.7956,2160,"ASOS","4359"
"KPNC","PONCA CITY M",-97.0997,36.7306,307,"ASOS","4360"
"KPNE","PHILADELPHIA",-75.0136,40.0789,36,"ASOS","4361"
"KPNM","PRINCETON MU",-93.6100,45.5600,298,"ASOS","4362"
"KPNS","PENSACOLA RE",-87.1869,30.4781,36,"ASOS","4363"
"KPNT","PONTIAC",-88.6253,40.9236,201,"ASOS","4364"
"KPOB","POPE AFB",-79.0200,35.1700,66,"ASOS","4365"
"KPOE","FORT POLK (A",-93.2000,31.0500,100,"ASOS","4367"
"KPOF","POPLAR BLUFF",-90.3222,36.7706,100,"ASOS","4368"
"KPOU","POUGHKEEPSIE",-73.8842,41.6267,50,"ASOS","4369"
"KPPF","PARSONS/TRI",-95.5042,37.3278,274,"ASOS","4372"
"KPPQ","PITTSFIELD",-90.7783,39.6389,216,"ASOS","4373"
"KPQI","PRESQUE ISLE",-68.0500,46.6800,146,"ASOS","4374"
"KPQL","PASCAGOULA",-88.5319,30.4636,5,"ASOS","4375"
"KPQN","PIPESTONE (A",-96.3200,43.9800,529,"ASOS","4376"
"KPRB","PASO ROBLES",-120.6269,35.6728,255,"ASOS","4378"
"KPRC","PRESCOTT/LOV",-112.4222,34.6492,1537,"ASOS","4379"
"KPRG","PARIS",-87.6697,39.7003,199,"ASOS","4380"
"KPRX","PARIS/COX FI",-95.4500,33.6300,167,"ASOS","4383"
"KPSC","PASCO/TRI-CI",-119.1167,46.2697,124,"ASOS","4385"
"KPSF","PITTSFIELD M",-73.2892,42.4272,364,"ASOS","4386"
"KPSK","DUBLIN/NEW R",-80.6800,37.1300,642,"ASOS","4387"
"KPSM","PEASE AFB/PO",-70.8200,43.0800,31,"ASOS","4388"
"KPSN","PALESTINE MU",-95.7064,31.7797,129,"ASOS","4389"
"KPSP","PALM SPRINGS",-116.5036,33.8222,140,"ASOS","4391"
"KPSX","PALACIOS MUN",-96.2508,28.7275,5,"ASOS","4392"
"KPTB","PETERSBURG (",-77.5200,37.1800,59,"ASOS","4393"
"KPTK","PONTIAC-OAKL",-83.4100,42.6631,299,"ASOS","4394"
"KPTN","PATTERSON ME",-91.3300,29.7200,3,"ASOS","4395"
"KPTT","PRATT MUNICI",-98.7500,37.7000,595,"ASOS","4397"
"KPTV","PORTERVILLE",-119.0700,36.0300,135,"ASOS","4398"
"KPTW","POTTSTOWN LI",-75.5572,40.2383,89,"ASOS","4399"
"KPUB","PUEBLO MEMOR",-104.4983,38.2900,1440,"ASOS","4400"
"KPUC","PRICE/CARBON",-110.7547,39.6092,1805,"ASOS","4401"
"KPUW","PULLMAN/MOSC",-117.1097,46.7439,779,"ASOS","4403"
"KPVC","PROVINCETOWN",-70.2200,42.0700,2,"ASOS","4406"
"KPVD","PROVIDENCE/G",-71.4281,41.7239,16,"ASOS","4407"
"KPVJ","PAULS VALLEY",-97.2233,34.7111,295,"ASOS","4409"
"KPVU","PROVO MUNI (",-111.7200,40.2200,1369,"ASOS","4410"
"KPWA","OKLAHOMA CIT",-97.6467,35.5411,396,"ASOS","4412"
"KPWC","PINE RIVER R",-94.3836,46.7250,395,"ASOS","4413"
"KPWG","MC GREGOR (A",-97.3200,31.4800,180,"ASOS","4414"
"KPWK","CHICAGO/PALW",-87.9047,42.1208,197,"ASOS","4415"
"KPWM","PORTLAND INT",-70.3044,43.6422,22,"ASOS","4416"
"KPWT","BREMERTON NT",-122.7500,47.5000,147,"ASOS","4417"
"KPYM","PLYMOUTH MUN",-70.7281,41.9086,45,"ASOS","4418"
"KPYX","PERRYTON, PE",-100.7333,36.4000,890,"ASOS","4419"
"KPZQ","PRESQUE ISLE",-83.8128,45.4072,204,"ASOS","4420"
"KRAC","RACINE",-87.8178,42.7586,205,"ASOS","4582"
"KRAL","RIVERSIDE MU",-117.4506,33.9514,248,"ASOS","4584"
"KRAP","RAPID CITY R",-103.0539,44.0456,976,"ASOS","4586"
"KRBD","DALLAS/REDBI",-96.8639,32.6758,201,"ASOS","4589"
"KRBG","ROSEBURG MUN",-123.3561,43.2339,160,"ASOS","4590"
"KRBL","RED BLUFF MU",-122.2522,40.1506,106,"ASOS","4591"
"KRBO","NUECES COUNT",-97.6906,27.7786,24,"ASOS","4592"
"KRCX","RUSK COUNTY",-91.0006,45.4969,377,"ASOS","4598"
"KRDD","REDDING MUNI",-122.2967,40.5150,153,"ASOS","4600"
"KRDG","READING/SPAA",-75.9594,40.3733,105,"ASOS","4601"
"KRDM","REDMOND (AWO",-121.1497,44.2542,938,"ASOS","4603"
"KRDR","GRAND FORKS",-97.4000,47.9700,278,"ASOS","4604"
"KRDU","RALEIGH-DURH",-78.7864,35.8706,133,"ASOS","4605"
"KRFD","ROCKFORD",-89.0933,42.1928,224,"ASOS","4609"
"KRGK","RED WING",-92.4861,44.5903,239,"ASOS","4611"
"KRHI","RHINELANDER/",-89.4822,45.6317,495,"ASOS","4613"
"KRHP","ANDREWS",-83.8636,35.1950,517,"ASOS","4614"
"KRIC","RICHMOND/BYR",-77.3233,37.5111,51,"ASOS","4616"
"KRIL","RIFLE/GARFIE",-107.7272,39.5250,1690,"ASOS","4618"
"KRIV","MARCH AFB/RI",-117.2700,33.8800,469,"ASOS","4620"
"KRIW","RIVERTON",-108.4464,43.0619,1684,"ASOS","4621"
"KRKD","ROCKLAND/KNO",-69.1000,44.0700,17,"ASOS","4624"
"KRKP","ROCKPORT/ARA",-97.0464,28.0836,7,"ASOS","4625"
"KRKR","ROBERT S KER",-94.6214,35.0217,138,"ASOS","4626"
"KRKS","ROCK SPRINGS",-109.0653,41.5942,2060,"ASOS","4627"
"KRMG","ROME/RUSSELL",-85.1611,34.3478,194,"ASOS","4631"
"KRMN","STAFFORD REG",-77.4556,38.3981,65,"ASOS","4632"
"KRMY","MARSHALL",-84.9556,42.2511,287,"ASOS","4633"
"KRNH","NEW_RICHMOND",-92.5381,45.1483,304,"ASOS","4636"
"KRNM","RAMONA AIRPO",-116.9158,33.0375,424,"ASOS","4637"
"KRNO","RENO/CANNON",-119.7711,39.4839,1345,"ASOS","4638"
"KRNP","OWOSSO COMMU",-84.1389,42.9931,224,"ASOS","4639"
"KRNT","RENTON MUNIC",-122.2128,47.4944,8,"ASOS","4640"
"KROA","ROANOKE MUNI",-79.9742,37.3169,358,"ASOS","4641"
"KROC","ROCHESTER/MO",-77.6767,43.1167,170,"ASOS","4642"
"KROG","ROGERS (AWOS",-94.1000,36.3700,415,"ASOS","4643"
"KROS","RUSH CITY (W",-92.9531,45.6981,281,"ASOS","4644"
"KROW","ROSWELL/INDU",-104.5078,33.3081,1118,"ASOS","4645"
"KROX","ROSEAU MUNI",-95.7000,48.8500,323,"ASOS","4646"
"KRPD","RICE LAKE",-91.7736,45.4181,337,"ASOS","4647"
"KRPH","GRAHAM MUNIC",-98.5553,33.1103,342,"ASOS","4649"
"KRPJ","ROCHELLE MUN",-89.0783,41.8931,238,"ASOS","4650"
"KRQB","BIG RAPIDS",-85.5042,43.7225,302,"ASOS","4651"
"KRQE","WINDOW ROCK",-109.0700,35.6500,2054,"ASOS","4652"
"KRQO","EL RENO REGI",-98.0058,35.4728,432,"ASOS","4653"
"KRRL","MERRILL MUNI",-89.7100,45.2000,401,"ASOS","4656"
"KRRT","WARROAD",-95.3483,48.9414,327,"ASOS","4657"
"KRSL","RUSSELL MUNI",-98.8131,38.8728,567,"ASOS","4658"
"KRST","ROCHESTER MU",-92.4917,43.9042,401,"ASOS","4661"
"KRSV","ROBINSON MUN",-87.6497,39.0161,141,"ASOS","4662"
"KRSW","FT MYERS/SW",-81.7664,26.5269,9,"ASOS","4663"
"KRTN","RATON/CREWS",-104.6578,36.7419,1935,"ASOS","4664"
"KRUE","RUSSELLVILLE",-93.0933,35.2589,123,"ASOS","4666"
"KRUT","RUTLAND STAT",-72.9500,43.5300,240,"ASOS","4670"
"KRVS","TULSA/LLOYD",-95.9894,36.0425,194,"ASOS","4672"
"KRWF","REDWOOD FALL",-95.0822,44.5472,312,"ASOS","4673"
"KRWI","ROCKY MOUNT-",-77.8931,35.8550,49,"ASOS","4674"
"KRWL","RAWLINS MUNI",-107.1997,41.8056,2077,"ASOS","4675"
"KRWV","CLADWELL MUN",-96.7042,30.5156,119,"ASOS","4676"
"KRXE","REXBURG-MADI",-111.8061,43.8317,1481,"ASOS","4677"
"KRYV","WATERTOWN",-88.7200,43.1700,254,"ASOS","4680"
"KRYY","MARIETTA",-84.5986,34.0131,317,"ASOS","4682"
"KRZN","BURNETT COUN",-92.3725,45.8228,301,"ASOS","4683"
"KRZZ","ROANOKE RAPI",-77.7097,36.4394,77,"ASOS","4684"
"KSAC","SACRAMENTO/E",-121.4950,38.5069,6,"ASOS","4701"
"KSAD","SAFFORD MUNI",-109.6356,32.8572,968,"ASOS","4702"
"KSAF","SANTA FE CO.",-106.0950,35.6106,1934,"ASOS","4703"
"KSAN","SAN DIEGO/LI",-117.1831,32.7336,4,"ASOS","4704"
"KSAR","SPARTA",-89.6986,38.1489,164,"ASOS","4705"
"KSAT","SAN ANTONIO",-98.4636,29.5328,246,"ASOS","4706"
"KSAV","SAVANNAH MUN",-81.2022,32.1189,15,"ASOS","4707"
"KSAW","K. I. SAWYER",-87.3958,46.3536,372,"ASOS","4708"
"KSBA","SANTA BARBAR",-119.8436,34.4261,3,"ASOS","4710"
"KSBM","SHEBOYGAN",-87.8497,43.7764,228,"ASOS","4712"
"KSBN","SOUTH BEND/S",-86.3186,41.7089,244,"ASOS","4713"
"KSBP","SAN LUIS OBI",-120.6361,35.2361,63,"ASOS","4714"
"KSBY","SALISBURY RE",-75.5103,38.3406,16,"ASOS","4716"
"KSCK","STOCKTON MET",-121.2236,37.8897,9,"ASOS","4720"
"KSDB","SANDBURG (AU",-118.7244,34.7436,1378,"ASOS","4722"
"KSDF","LOUISVILLE/S",-85.7297,38.1772,151,"ASOS","4723"
"KSDL","SCOTTSDALE M",-111.9106,33.6228,460,"ASOS","4724"
"KSDY","SIDNEY-RICHL",-104.2000,47.7000,605,"ASOS","4726"
"KSEA","SEATTLE-TACO",-122.3136,47.4447,130,"ASOS","4727"
"KSEG","SELINSGROVE",-76.8661,40.8192,137,"ASOS","4729"
"KSEP","STEPHENVILLE",-98.1833,32.2167,402,"ASOS","4731"
"KSET","ST CHARLES (",-90.4325,38.9306,133,"ASOS","4732"
"KSFB","SANFORD/ORLA",-81.2300,28.7800,17,"ASOS","4734"
"KSFD","WINNER",-99.8425,43.3906,619,"ASOS","4735"
"KSFF","SPOKANE/FELT",-117.3203,47.6856,595,"ASOS","4736"
"KSFM","SANFORD MUNI",-70.7200,43.4000,74,"ASOS","4737"
"KSFO","SAN FRANCISC",-122.3647,37.6197,3,"ASOS","4738"
"KSFQ","SUFFOLK",-76.6019,36.6822,22,"ASOS","4739"
"KSFY","TRI-TOWNSHIP",-90.1081,42.0458,188,"ASOS","4740"
"KSFZ","PAWTUCKET (A",-71.5000,41.9200,134,"ASOS","4741"
"KSGF","SPRINGFLD MU",-93.3897,37.2397,386,"ASOS","4743"
"KSGR","HOUSTON/HULL",-95.6567,29.6222,25,"ASOS","4746"
"KSGS","SOUTH ST PAU",-93.0328,44.8572,250,"ASOS","4747"
"KSGT","STUTTGART (A",-91.5700,34.6000,68,"ASOS","4748"
"KSGU","SAINT GEORGE",-113.6000,37.0800,896,"ASOS","4749"
"KSHD","STAUNTON/SHE",-78.9000,38.2700,366,"ASOS","4751"
"KSHN","SHELTON/SAND",-123.1408,47.2381,82,"ASOS","4754"
"KSHR","SHERIDAN CO.",-106.9689,44.7694,1225,"ASOS","4756"
"KSHV","SHREVEPORT R",-93.8242,32.4469,78,"ASOS","4757"
"KSIY","MONTAGUE/SIS",-122.4681,41.7814,807,"ASOS","4761"
"KSJC","SAN JOSE INT",-121.9242,37.3592,18,"ASOS","4762"
"KSJN","ST. JOHNS AI",-109.3792,34.5183,1747,"ASOS","4763"
"KSJT","SAN ANGELO/M",-100.4939,31.3514,584,"ASOS","4764"
"KSJX","BEAVER ISLAN",-85.5664,45.6922,204,"ASOS","4765"
"KSKA","FAIRCHILD AF",-117.6500,47.6200,750,"ASOS","4766"
"KSKX","TAOS MUNI AP",-105.6700,36.4500,2161,"ASOS","4770"
"KSLB","STORM LAKE",-95.2300,42.6000,454,"ASOS","4771"
"KSLC","SALT LAKE CI",-111.9694,40.7781,1288,"ASOS","4772"
"KSLE","SALEM/MCNARY",-122.9950,44.9078,64,"ASOS","4773"
"KSLG","SILOAM SPRIN",-94.4800,36.2000,300,"ASOS","4774"
"KSLH","CHEBOYGAN CO",-84.5192,45.6536,195,"ASOS","4775"
"KSLK","SARANAC LAKE",-74.2028,44.3931,507,"ASOS","4777"
"KSLN","SALINA MUNIC",-97.6442,38.7800,387,"ASOS","4778"
"KSLO","SALEM-LECKRO",-88.9642,38.6428,175,"ASOS","4779"
"KSLR","SULPHUR SPRI",-95.6211,33.1597,149,"ASOS","4780"
"KSME","SOMERSET(AWO",-84.6150,37.0542,283,"ASOS","4782"
"KSMF","SACRAMENTO M",-121.5939,38.7014,8,"ASOS","4783"
"KSMN","SALMON/LEMHI",-113.8800,45.1200,1233,"ASOS","4784"
"KSMO","SANTA MONICA",-118.4514,34.0158,53,"ASOS","4785"
"KSMP","STAMPEDE PAS",-121.3372,47.2767,1207,"ASOS","4786"
"KSMQ","SOMERVILLE (",-74.6694,40.6239,32,"ASOS","4787"
"KSMX","SANTA MARIA",-120.4486,34.8994,78,"ASOS","4789"
"KSNA","SANTA ANA/JO",-117.8664,33.6800,16,"ASOS","4790"
"KSNK","WINSTON FIEL",-100.9506,32.6933,741,"ASOS","4793"
"KSNL","SHAWNEE MUNI",-96.9428,35.3572,327,"ASOS","4794"
"KSNS","SALINAS MUNI",-121.6081,36.6636,25,"ASOS","4796"
"KSNT","STANLEY RANG",-114.9344,44.2086,1980,"ASOS","4797"
"KSNY","SIDNEY MUNI",-102.9856,41.0994,1314,"ASOS","4798"
"KSOA","SONORA MUNIC",-100.6486,30.5858,652,"ASOS","4799"
"KSOP","SOUTHERN PIN",-79.4000,35.2300,141,"ASOS","4800"
"KSOW","SHOW LOW MUN",-110.0000,34.2700,1954,"ASOS","4802"
"KSPB","SCAPPOOSE IN",-122.8622,45.7692,16,"ASOS","4804"
"KSPD","SPRINGFIELD/",-102.6100,37.2800,1335,"ASOS","4805"
"KSPG","SAINT PETERS",-82.6261,27.7678,2,"ASOS","4807"
"KSPI","SPRINGFIELD/",-89.6839,39.8453,182,"ASOS","4808"
"KSPS","WICHITA FALL",-98.4928,33.9786,309,"ASOS","4810"
"KSPW","SPENCER",-95.2028,43.1656,408,"ASOS","4811"
"KSQI","STERLING ROC",-89.6700,41.7500,197,"ASOS","4812"
"KSRE","SEMINOLE MUN",-96.6753,35.2747,312,"ASOS","4816"
"KSRQ","SARASOTA-BRA",-82.5586,27.4014,9,"ASOS","4819"
"KSRR","RUIDOSO REGI",-105.5300,33.4700,2076,"ASOS","4820"
"KSSC","SHAW AFB/SUM",-80.4700,33.9700,74,"ASOS","4821"
"KSSF","SAN ANTONIO/",-98.4717,29.3389,175,"ASOS","4822"
"KSSI","BRUNSWICK/MA",-81.3914,31.1517,6,"ASOS","4823"
"KSTC","ST. CLOUD MU",-94.0519,45.5447,312,"ASOS","4825"
"KSTE","STEVENS POIN",-89.5303,44.5450,338,"ASOS","4826"
"KSTJ","ST JOSEPH/RO",-94.9092,39.7681,251,"ASOS","4828"
"KSTL","ST. LOUIS/LA",-90.3736,38.7525,184,"ASOS","4829"
"KSTP","SAINT PAUL D",-93.0481,44.9303,214,"ASOS","4830"
"KSTS","SANTA ROSA (",-122.8167,38.5000,38,"ASOS","4831"
"KSUE","STURGEON BAY",-87.4200,44.8500,221,"ASOS","4835"
"KSUN","HAILEY/FRIED",-114.3000,43.5000,1620,"ASOS","4836"
"KSUS","SPIRIT OF ST",-90.6558,38.6572,141,"ASOS","4837"
"KSUT","SOUTHPORT/BR",-78.0747,33.9292,8,"ASOS","4838"
"KSUU","TRAVIS AFB/F",-121.9300,38.2700,19,"ASOS","4839"
"KSUW","SUPERIOR",-92.0947,46.6897,205,"ASOS","4840"
"KSUX","SIOUX CITY M",-96.3844,42.4025,335,"ASOS","4841"
"KSVC","SILVER CITY/",-108.1500,32.6300,1659,"ASOS","4842"
"KSVH","STATESVILLE",-80.9567,35.7653,294,"ASOS","4844"
"KSVN","HUNTER (AAF)",-81.1500,32.0200,13,"ASOS","4845"
"KSWF","NEWBURGH/STE",-74.1000,41.5000,150,"ASOS","4847"
"KSWO","STILLWATER M",-97.0892,36.1622,300,"ASOS","4848"
"KSWW","SWEETWATER/A",-100.4664,32.4672,727,"ASOS","4849"
"KSXT","SEXTON SUMMI",-123.3642,42.6003,1171,"ASOS","4850"
"KSYN","STANTON AIRF",-93.0164,44.4756,280,"ASOS","4852"
"KSYR","SYRACUSE/HAN",-76.1033,43.1092,128,"ASOS","4853"
"KSZT","SANDPOINT AI",-116.5600,48.2994,648,"ASOS","4856"
"KT65","MID VALLEY A",-97.9740,26.1790,21,"ASOS","4871"
"KT82","FREDERICKSBU",-98.9094,30.2436,517,"ASOS","4873"
"KTAD","TRINIDAD/ANI",-104.3300,37.2700,1756,"ASOS","4878"
"KTAN","TAUNTON MUNI",-71.0211,41.8756,13,"ASOS","4880"
"KTAZ","TAYLORVILLE",-89.3278,39.5342,190,"ASOS","4881"
"KTBR","STATESBORO/B",-81.7372,32.4831,57,"ASOS","4883"
"KTCC","TUCUMCARI MU",-103.6031,35.1828,1239,"ASOS","4885"
"KTCL","TUSCALOOSA M",-87.6158,33.2119,52,"ASOS","4886"
"KTCM","MC CHORD AFB",-122.4800,47.1300,98,"ASOS","4887"
"KTCS","TRUTH OR CON",-107.2681,33.2367,1478,"ASOS","4888"
"KTDF","ROXBORO",-78.9842,36.2850,186,"ASOS","4889"
"KTDZ","METCALF FIEL",-83.4764,41.5631,189,"ASOS","4891"
"KTEB","TETERBORO AI",-74.0567,40.8589,2,"ASOS","4892"
"KTEW","MASON",-84.4233,42.5658,280,"ASOS","4893"
"KTEX","TELLURIDE RE",-107.9086,37.9539,2767,"ASOS","4894"
"KTHV","THOMASVILLE/",-76.8769,39.9194,146,"ASOS","4898"
"KTIF","THOMAS COUNT",-100.5689,41.9622,892,"ASOS","4899"
"KTIK","TINKER AFB",-97.3800,35.4200,394,"ASOS","4900"
"KTIP","RANTOUL/FRAN",-88.1425,40.2936,225,"ASOS","4901"
"KTIW","TACOMA NARRO",-122.5761,47.2675,96,"ASOS","4902"
"KTKC","TRACY MUNICI",-95.6072,44.2492,408,"ASOS","4905"
"KTKV","TOMAHAWK REG",-89.8058,45.4692,453,"ASOS","4907"
"KTLH","TALLAHASSEE",-84.3533,30.3931,24,"ASOS","4908"
"KTNB","WATAUGA_CNTY",-81.6500,36.2000,959,"ASOS","4915"
"KTOB","DODGE CENTER",-92.8314,44.0181,398,"ASOS","4919"
"KTOI","TROY MUNICIP",-86.0122,31.8606,121,"ASOS","4920"
"KTOL","TOLEDO EXPRE",-83.8014,41.5886,208,"ASOS","4921"
"KTOP","TOPEKA/BILLA",-95.6258,39.0725,268,"ASOS","4922"
"KTOR","TORRINGTON M",-104.1528,42.0647,1282,"ASOS","4923"
"KTPA","TAMPA INTL A",-82.5403,27.9614,8,"ASOS","4925"
